Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
TRMB,Trimble Inc.,Capital Goods,Industrial Machinery/Components,1990,37.89,9447000000.0,30.02,17.37,2.68,2.92,3.35,3.36,17.13,9.8,12.7,4.79,11.89,3240000000.0,12.88,nan,1790000000.0,634200000.0,1.25,47.6,199600000.0,0.79,1880000000.0,66.56,1.04,11.22,544400000.0,426250000.0,1.55,251620000.0,nan,nan,nan,nan,nan,0.0
TRIB,Trinity Biotech plc,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1992,1.3,28426000.0,nan,4.53,0.45,0.31,0.73,0.92,10.92,-30.92,6.14,1.95,-55.3,92760000.0,4.44,nan,41450000.0,7790000.0,-1.372,nan,24990000.0,1.2,81790000.0,209.34,3.36,1.87,9120000.0,-2820000.0,1.74,20900000.0,nan,nan,nan,nan,nan,0.0
TRIP,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing",n/a,37.3,5138000000.0,38.8,17.43,1.46,3.21,3.36,2.81,17.03,8.55,13.3,5.47,9.38,1600000000.0,11.59,nan,1530000000.0,264000000.0,0.98,6.2,966000000.0,6.93,170000000.0,10.79,1.99,11.31,408000000.0,337500000.0,0.52,126230000.0,nan,nan,nan,nan,nan,0.0
TSC,"TriState Capital Holdings, Inc.",Finance,Major Banks,2013,19.81,573034000.0,10.29,9.63,0.88,3.35,1.23,3.49,nan,34.26,42.39,0.97,11.25,171300000.0,6.18,nan,161530000.0,nan,1.92,0.7,510340000.0,17.4,413150000.0,nan,nan,16.12,76250000.0,nan,1.41,29350000.0,nan,nan,nan,nan,nan,0.0
TBK,"Triumph Bancorp, Inc.",Finance,Major Banks,2014,29.73,785906000.0,14.71,10.71,1.08,2.95,1.21,3.67,nan,20.59,31.06,1.28,8.76,266000000.0,10.04,nan,232780000.0,nan,2.04,2.8,209300000.0,8.03,428480000.0,nan,nan,24.7,77680000.0,nan,1.46,26710000.0,nan,nan,nan,nan,nan,0.0
TRVG,trivago N.V.,Technology,EDP Services,2016,4.87,1717000000.0,nan,44.36,1.4,nan,1.76,nan,nan,4.08,0.0,3.49,4.08,nan,nan,nan,909380000.0,nan,-0.14,nan,nan,nan,nan,11.68,3.27,2.78,nan,nan,0.81,351800000.0,nan,nan,nan,nan,nan,0.0
TROV,"TrovaGene, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,1.94,10673000.0,nan,-0.66,nan,22.87,1.15,3.95,-0.12,0.0,nan,-55.14,-121.24,nan,0.11,nan,-8380000.000000001,-15260000.0,-3.905,nan,10790000.0,1.98,2120000.0,24.0,3.2,1.63,-13900000.0,-8710000.0,0.79,52790000.0,nan,nan,nan,nan,nan,0.0
TRUE,"TrueCar, Inc.",Technology,"Computer Software: Programming, Data Processing",2014,3.93,407551000.0,nan,33.0,1.02,1.14,1.27,0.81,-7.63,-14.25,-12.74,-6.64,-15.58,358320000.0,3.44,nan,322420000.0,-38170000.0,-0.49,nan,176560000.0,1.66,46780000.0,14.12,3.09,3.13,23490000.0,32180000.0,0.71,106190000.0,nan,nan,nan,nan,nan,0.0
THST,"Truett-Hurst, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),2013,1.25,6056000.0,nan,nan,nan,0.9,0.58,1.13,23.18,-1.04,-8.08,-1.32,7.07,6710000.0,1.48,nan,3970000.0,nan,-0.02,nan,3620000.0,0.79,nan,0.35,4.92,2.28,13690000.0,14180000.0,0.12,4580000.0,nan,nan,nan,nan,nan,0.0
TRUP,"Trupanion, Inc.",Health Care,Medical Specialities,n/a,24.84,842203000.0,nan,481.8,-12.62,2.48,6.4,2.25,226.24,-0.68,-0.71,-0.71,-1.86,339980000.0,10.02,nan,89420000.0,3380000.0,-0.07,nan,92090000.0,2.65,19160000.0,14.62,1.8,3.77,17950000.0,-63670000.0,2.13,31190000.0,nan,nan,nan,nan,nan,0.0
TRST,TrustCo Bank Corp NY,Finance,Major Banks,n/a,7.69,743301000.0,12.27,12.37,2.52,4.18,1.44,2.23,nan,33.99,46.02,1.19,12.26,177880000.0,1.84,nan,177370000.0,nan,0.62,-4.8,560160000.0,5.78,222980000.0,nan,nan,5.33,65000000.0,nan,1.18,96820000.0,0.27,3.6,0.27,3.56,3.58,43.6
TRMK,Trustmark Corporation,Finance,Major Banks,n/a,33.05,2105000000.0,14.6,14.15,1.99,3.55,1.3,3.09,nan,25.07,30.67,1.1,9.27,592040000.0,8.96,nan,587270000.0,nan,2.24,5.8,502210000.0,7.8,231480000.0,nan,nan,25.13,158430000.0,nan,1.25,68380000.0,0.92,2.82,0.92,2.79,3.27,41.07
TTEC,"TTEC Holdings, Inc.",Technology,Professional Services,1996,46.55,2181000000.0,38.74,24.06,2.7,1.39,5.75,1.59,13.45,3.6,7.49,6.78,17.06,1570000000.0,33.99,nan,351240000.0,185870000.0,1.21,113.8,75520000.0,1.62,403710000.0,103.34,1.59,8.16,184900000.0,134580000.0,0.73,46300000.0,0.6,1.3,0.58,1.25,nan,47.93
TTMI,"TTM Technologies, Inc.",Technology,Electrical Products,2000,10.7,1125000000.0,15.14,7.2,0.93,0.41,0.91,0.84,5.95,2.93,5.71,2.81,6.72,2720000000.0,26.08,nan,461930000.0,385640000.0,0.7,-95.9,284470000.0,2.7,1510000000.0,122.67,1.91,11.65,354810000.0,235380000.0,2.52,105490000.0,nan,nan,nan,nan,nan,0.0
TCX,Tucows Inc.,Technology,EDP Services,n/a,49.92,522932000.0,35.81,23.04,1.13,1.57,6.18,1.92,14.78,4.57,8.75,4.82,19.45,332200000.0,31.25,nan,104060000.0,43110000.0,1.41,-27.5,12000000.0,1.13,110880000.0,127.45,0.9,8.16,37850000.0,nan,1.0,nan,nan,nan,nan,nan,nan,0.0
TUES,Tuesday Morning Corp.,Consumer Services,Department/Specialty Retail Stores,1999,1.4,65307000.0,nan,-140.0,-0.1,0.06,0.37,0.09,5.48,-1.24,-1.04,-1.76,-7.08,1010000000.0,22.52,nan,352310000.0,15600000.0,-0.28,nan,11390000.0,0.25,34650000.0,20.23,1.87,3.82,19570000.0,8680000.0,1.57,46650000.0,nan,nan,nan,nan,nan,0.0
TOUR,Tuniu Corporation,Consumer Services,Transportation Services,2014,3.17,397634000.0,nan,28.18,nan,nan,0.74,nan,nan,-15.93,0.0,-4.39,-10.98,nan,nan,nan,1180000000.0,nan,-0.368,nan,nan,nan,nan,8.54,1.2,4.2,nan,nan,1.48,123340000.0,nan,nan,nan,nan,nan,0.0
HEAR,Turtle Beach Corporation,Consumer Durables,Telecommunications Equipment,n/a,8.83,132872999.99999999,3.67,7.59,0.53,0.49,2.95,0.52,2.94,14.79,16.1,29.74,162.93,271920000.0,19.01,nan,108700000.0,48070000.0,2.46,nan,3450000.0,0.24,14110000.0,31.78,1.48,3.06,34080000.0,17440000.0,1.44,14630000.0,nan,nan,nan,nan,nan,0.0
FOX,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,n/a,33.27,19880000000.0,12.77,13.96,2.72,1.75,2.05,2.11,8.98,14.0,21.34,9.31,16.42,11390000000.0,18.34,nan,4059999999.9999995,2680000000.0,2.57,-3.6,3230000000.0,5.21,6750000000.0,66.53,3.78,16.03,2520000000.0,1300000000.0,nan,nan,0.46,1.46,0.23,0.71,nan,8.95
FOXA,"Twenty-First Century Fox, Inc.",Consumer Services,Television Services,n/a,33.72,19926000000.0,12.92,11.76,-4.89,1.75,2.07,2.13,9.06,14.0,21.34,9.31,16.42,11390000000.0,18.34,nan,4059999999.9999995,2680000000.0,2.57,-3.6,3230000000.0,5.21,6750000000.0,66.53,3.78,16.03,2520000000.0,1300000000.0,nan,nan,0.46,1.45,0.23,0.7,nan,8.95
TWIN,"Twin Disc, Incorporated",Technology,Industrial Machinery/Components,n/a,10.05,133859000.00000001,12.02,13.85,1.09,0.44,0.73,0.59,6.12,3.53,6.5,4.23,6.61,302660000.0,24.08,nan,89640000.0,29010000.0,0.84,nan,12360000.0,0.93,57170000.0,31.27,2.77,13.76,-5460000.0,-26140000.0,2.5,13100000.0,nan,nan,0.0,0.0,nan,0.0
TWST,Twist Bioscience Corporation,n/a,n/a,2018,30.11,970871000.0,nan,-11.17,nan,20.63,5.36,16.77,-8.67,-204.63,-206.11,-36.8,-70.68,47050000.0,2.34,nan,-6760000.0,-91030000.0,-4.79,nan,161790000.0,4.98,8450000.0,4.8,7.18,5.42,-81280000.0,-62120000.0,nan,28040000.0,nan,nan,nan,nan,nan,0.0
TRCB,Two River Bancorp,Finance,Major Banks,n/a,19.12,164339000.0,14.01,13.32,nan,3.95,1.34,4.6,nan,28.18,39.36,1.06,10.06,41550000.0,4.85,nan,40880000.0,nan,1.35,15.0,19840000.0,2.3,49940000.0,nan,nan,14.15,14370000.0,nan,0.38,8670000.0,0.28,1.5,0.23,1.23,1.19,17.41
TYME,"Tyme Technologies, Inc.",Health Care,Major Pharmaceuticals,n/a,1.15,130983000.0,nan,-3.25,nan,nan,10.93,nan,-3.77,0.0,0.0,-76.18,-172.87,nan,nan,nan,nan,-28760000.0,-0.28,nan,19470000.0,0.17,nan,2.44,4.87,0.11,-19410000.0,-8440000.0,0.69,nan,nan,nan,nan,nan,nan,0.0
USCR,"U S Concrete, Inc.",Capital Goods,Building Materials,n/a,39.72,670744000.0,42.74,11.13,1.03,0.45,2.07,0.99,9.41,1.06,3.89,2.55,5.19,1480000000.0,89.67,nan,295000000.0,154400000.0,0.95,-95.7,24800000.0,1.52,791300000.0,229.63,1.29,19.56,115500000.0,90560000.0,1.31,16620000.000000002,nan,nan,nan,nan,nan,0.0
PRTS,"U.S. Auto Parts Network, Inc.",Consumer Services,Other Specialty Stores,2007,1.38,52662000.0,nan,-18.38,-0.41,0.19,1.45,0.21,-13.04,-3.43,-3.73,-6.17,-24.93,282530000.0,8.02,nan,78720000.0,-4560000.0,-0.28,nan,nan,0.03,14320000.0,39.53,1.07,1.01,1290000.0,nan,1.76,35520000.0,nan,nan,nan,nan,nan,0.0
USEG,U.S. Energy Corp.,Energy,Oil & Gas Production,n/a,0.5566,7670000.0,nan,nan,nan,1.35,0.78,1.12,-5.45,-26.72,-31.5,-7.45,-20.9,5700000.0,0.52,nan,3140000.0,-1170000.0,-0.14,nan,3950000.0,0.29,nan,7.94,3.06,0.73,-1110000.0,-4170000.0,1.56,5980000.0,nan,nan,nan,nan,nan,0.0
USAU,U.S. Gold Corp.,n/a,n/a,n/a,0.92,18974000.0,nan,nan,nan,nan,2.51,nan,-2.18,0.0,0.0,-46.66,-81.06,nan,nan,nan,nan,-7600000.0,-0.436,nan,2200000.0,0.11,nan,nan,17.54,0.36,-5670000.0,-2530000.0,1.3,19310000.0,nan,nan,nan,nan,nan,0.0
UFPT,"UFP Technologies, Inc.",Capital Goods,Containers/Packaging,1993,40.88,310351000.0,18.49,15.3,nan,1.57,2.07,1.6,10.13,8.56,11.77,7.47,12.02,197230000.0,26.7,nan,48310000.0,31220000.0,2.26,15.2,5230000.0,0.7,21380000.0,14.29,2.77,20.15,26230000.0,15340000.0,0.83,7420000.0,nan,nan,nan,nan,nan,0.0
ULTA,"Ulta Beauty, Inc.",Consumer Services,Other Specialty Stores,2007,337.5,13606000000.0,20.14,15.96,1.53,1.92,7.47,2.19,13.16,9.86,12.63,14.39,38.3,7090000000.0,120.46,nan,2410000000.0,1180000000.0,11.8,8.7,327400000.0,5.56,1890000000.0,102.86,1.8,31.82,1020000000.0,494200000.0,1.16,58460000.0,nan,nan,nan,nan,nan,0.0
UCTT,"Ultra Clean Holdings, Inc.",Technology,Semiconductors,2004,12.06,456683000.0,nan,10.95,0.75,0.45,1.08,0.69,8.93,-0.66,4.11,3.16,-1.26,1020000000.0,26.0,nan,175840000.0,78110000.0,-0.17,nan,168130000.0,4.25,378200000.0,83.21,2.93,11.11,121770000.0,97720000.0,1.36,nan,nan,nan,nan,nan,nan,0.0
RARE,Ultragenyx Pharmaceutical Inc.,Health Care,Major Pharmaceuticals,2014,53.72,3052000000.0,nan,-10.45,-0.45,43.39,3.83,36.45,-6.74,0.0,-556.79,-27.74,-48.7,70340000.0,1.33,nan,-243650000.0,-380150000.0,-7.01,nan,618290000.0,10.72,39970000.0,4.88,9.32,14.22,-309850000.0,-181200000.0,2.79,nan,nan,nan,nan,nan,nan,0.0
UMBF,UMB Financial Corporation,Finance,Major Banks,n/a,62.94,3058000000.0,15.53,13.15,1.26,3.14,1.23,4.12,nan,20.33,24.9,0.89,8.46,974140000.0,19.9,nan,941390000.0,nan,4.01,2.8,855070000.0,17.43,1870000000.0,nan,nan,50.5,332250000.0,nan,1.13,49070000.0,1.2,1.96,1.19,1.9,1.63,29.6
UMPQ,Umpqua Holdings Corporation,Finance,Savings Institutions,n/a,15.68,3459000000.0,9.76,9.94,0.96,2.91,0.82,3.4,nan,30.05,42.61,1.31,8.7,1190000000.0,5.39,nan,1160000000.0,nan,1.61,69.4,971930000.0,4.41,1620000000.0,nan,nan,19.18,338100000.0,nan,1.18,220200000.0,0.84,5.45,0.84,5.39,3.79,52.17
QURE,uniQure N.V.,Health Care,Major Pharmaceuticals,2014,55.19,2033999999.9999998,nan,-16.15,nan,243.16,15.54,231.87,-19.9,0.0,nan,-23.26,-59.87,8369999.999999999,0.22,nan,-63310000.0,-97500000.0,-2.8,nan,184100000.0,4.87,71910000.0,54.45,8.07,3.49,-88710000.0,-53220000.0,1.46,31770000.0,nan,nan,nan,nan,nan,0.0
UBCP,"United Bancorp, Inc.",Finance,Major Banks,n/a,11.16,66757999.99999999,11.94,nan,nan,2.87,1.12,3.26,nan,22.3,32.35,0.89,10.16,23230000.0,4.4,nan,21410000.0,nan,0.94,35.8,25290000.0,4.46,38380000.0,nan,nan,10.05,8400000.0,nan,0.27,5430000.0,0.55,4.98,0.53,4.73,4.03,56.72
UBSI,"United Bankshares, Inc.",Finance,Major Banks,n/a,37.09,3757000000.0,14.69,14.69,1.79,5.38,1.13,6.3,nan,37.09,48.98,1.33,7.88,698920000.0,6.82,nan,692580000.0,nan,2.51,1.4,1260000000.0,12.39,1980000000.0,nan,nan,32.7,225820000.0,nan,1.34,102100000.0,1.36,3.76,1.36,3.69,3.54,54.18
UCBI,"United Community Banks, Inc.",Finance,Major Banks,n/a,26.27,2088000000.0,12.0,11.53,11.31,3.84,1.33,4.12,nan,32.61,45.38,1.41,12.03,543210000.0,6.81,nan,522210000.00000006,nan,2.2,11.2,305260000.0,3.86,488740000.0,nan,nan,19.81,202310000.0,nan,1.56,79080000.0,0.68,2.61,0.64,2.4,1.29,29.09
UCFC,United Community Financial Corp.,Finance,Banks,n/a,9.73,464028000.0,12.53,10.6,nan,3.97,1.46,5.52,nan,32.72,45.46,1.36,12.35,116830000.0,2.38,nan,112660000.0,nan,0.77,9.9,55670000.0,1.16,238760000.0,nan,nan,6.61,64340000.0,nan,0.63,48790000.0,0.32,3.33,0.28,2.9,1.54,36.36
UAL,"United Continental Holdings, Inc.",Transportation,Air Freight/Delivery Services,n/a,85.2,21088000000.0,8.57,6.7,0.43,0.5,2.11,0.86,5.66,6.23,10.06,5.51,27.9,42480000000.0,158.65,nan,13380000000.0,6430000000.0,9.84,54.0,5440000000.0,21.19,20180000000.0,195.57,0.55,40.04,6650000000.0,963500000.0,1.22,263130000.0,nan,nan,nan,nan,nan,0.0
UBNK,"United Financial Bancorp, Inc. ",Finance,Banks,n/a,12.49,628631000.0,16.87,11.47,1.21,3.0,0.88,6.36,nan,18.07,26.1,0.52,5.33,209610000.0,4.14,nan,218860000.0,nan,0.74,nan,141530000.0,2.79,841350000.0,nan,nan,14.23,99580000.0,nan,0.62,51130000.0,0.48,3.85,0.48,3.85,3.14,64.86
UFCS,"United Fire Group, Inc",Finance,Property-Casualty Insurers,n/a,45.37,1141000000.0,52.39,28.23,2.91,0.99,1.18,0.86,37.17,1.91,1.84,0.45,2.28,1150000000.0,45.93,nan,-9150000.0,26670000.0,0.86,nan,166100000.0,6.58,18880000.0,1.95,0.33,38.36,80730000.0,10380000.0,-0.41,25200000.0,1.32,2.93,1.26,2.78,2.36,146.51
UIHC,United Insurance Holdings Corp.,Finance,Property-Casualty Insurers,n/a,11.74,504500000.0,nan,8.88,1.14,0.65,0.93,0.52,-59.13,-2.09,-2.16,-0.42,-2.87,775840000.0,18.17,nan,112210000.0,-6860000.0,-0.38,nan,279000000.0,6.49,159950000.0,28.43,0.79,12.6,98670000.0,59280000.0,1.17,43190000.0,0.24,2.06,0.24,2.05,1.29,nan
UNFI,"United Natural Foods, Inc.",Consumer Non-Durables,Food Distributors,1996,8.22,423744000.0,nan,4.65,-0.35,0.02,0.27,0.21,9.42,-1.54,1.09,2.31,-19.09,17570000000.0,346.81,nan,1520000000.0,383390000.0,-5.35,10.0,39690000.0,0.75,3230000000.0,211.28,1.73,29.98,217940000.0,-333340000.0,2.59,52700000.0,nan,nan,nan,nan,nan,0.0
UBFO,United Security Bancshares,Finance,Major Banks,n/a,10.3,175979000.0,11.28,nan,nan,4.11,1.55,-2.77,nan,36.41,51.68,1.65,14.25,42770000.0,2.53,nan,40110000.0,nan,0.92,20.8,309460000.0,18.25,14430000.0,nan,nan,6.68,13260000.0,nan,0.61,16950000.0,0.44,4.23,0.41,3.97,nan,46.74
UTHR,United Therapeutics Corporation,Health Care,Major Pharmaceuticals,1999,81.48,3620000000.0,nan,9.64,1.5,2.37,1.42,1.85,-27.83,-7.69,-9.29,-2.49,-4.59,1530000000.0,35.02,nan,1430000000.0,-101500000.0,-2.7,18.6,1790000000.0,40.73,1060000000.0,41.31,4.62,58.35,-171600000.0,-241820000.0,0.79,43810000.0,nan,nan,nan,nan,nan,0.0
UNIT,Uniti Group Inc.,Consumer Services,Real Estate Investment Trusts,n/a,7.62,1446000000.0,24.8,184.75,7.91,1.38,nan,6.19,8.22,5.69,34.4,4.87,nan,1050000000.0,5.83,nan,871960000.0,789350000.0,0.3,nan,299390000.0,1.55,5180000000.0,nan,2.44,-8.61,492210000.0,-15340000.0,0.94,175700000.0,0.2,2.63,1.3,17.08,nan,448.28
UNTY,"Unity Bancorp, Inc.",Finance,Major Banks,n/a,19.54,213192000.0,9.44,8.5,nan,3.39,1.43,4.18,nan,36.36,46.09,1.46,16.48,62880000.0,5.83,nan,60440000.0,nan,2.08,8.1,154840000.0,14.26,203300000.0,nan,nan,13.76,32920000.0,nan,0.86,10840000.0,0.32,1.62,0.29,1.47,1.16,13.94
UBX,"Unity Biotechnology, Inc.",Health Care,Major Pharmaceuticals,2018,5.93,258708000.00000003,nan,-2.93,nan,nan,2.07,nan,-1.65,0.0,0.0,-28.89,-51.35,nan,nan,nan,-58910000.0,-82150000.0,-1.97,nan,128000000.0,2.96,nan,0.0,9.28,2.94,-66590000.0,-48670000.0,nan,42910000.0,nan,nan,nan,nan,nan,0.0
OLED,Universal Display Corporation,Capital Goods,Electrical Products,n/a,208.83,9641000000.0,83.19,51.24,1.67,27.26,12.99,25.83,58.45,33.08,35.16,8.43,16.69,353630000.0,7.54,nan,179410000.0,156270000.0,2.47,301.7,552710000.0,11.73,7600000.0,1.01,4.93,15.82,155720000.0,106200000.0,1.93,47210000.0,0.4,0.19,0.32,0.15,nan,12.96
UEIC,Universal Electronics Inc.,Consumer Non-Durables,Consumer Electronics/Appliances,1993,45.44,626646000.0,nan,12.68,0.92,0.86,2.4,0.95,16.6,-2.22,1.26,0.99,-6.02,731080000.0,52.86,nan,146710000.0,41700000.0,-1.17,nan,49560000.0,3.57,115560000.0,44.3,1.34,18.8,36970000.0,28360000.0,1.35,13860000.0,nan,nan,nan,nan,nan,0.0
UFPI,"Universal Forest Products, Inc.",Basic Industries,Forest Products,1993,39.53,2399000000.0,14.93,12.37,0.81,0.54,2.06,0.59,9.13,3.63,5.03,7.81,14.78,4460000000.0,74.06,nan,592890000.0,288880000.0,2.62,23.8,37270000.0,0.61,283410000.0,23.95,2.89,19.02,223700000.0,134400000.0,1.89,61350000.0,0.4,1.03,0.38,0.97,1.04,14.5
ULH,"Universal Logistics Holdings, Inc.",Transportation,Trucking Freight/Courier Services,n/a,20.4,594641000.0,9.7,7.4,2.6,0.39,2.51,0.67,5.93,4.03,7.11,8.37,28.52,1520000000.0,53.61,nan,237600000.0,171460000.0,2.16,13.0,16110000.0,0.57,451810000.0,190.34,1.06,8.36,143360000.0,51700000.0,2.48,28840000.0,0.42,2.05,0.42,2.02,1.54,19.44
USAP,"Universal Stainless & Alloy Products, Inc.",Basic Industries,Steel/Iron Ore,1994,15.73,138233000.0,17.9,8.74,4.91,0.54,0.57,0.81,7.39,3.03,4.69,2.13,3.3,257390000.0,29.43,nan,37820000.0,28240000.0,0.88,-48.3,nan,0.03,68860000.0,28.51,4.36,27.48,nan,-20160000.0,1.87,8770000.0,nan,nan,nan,nan,nan,0.0
UVSP,Univest Corporation of Pennsylvania,Finance,Major Banks,n/a,25.54,741720000.0,11.26,11.1,2.9,3.37,1.14,4.5,nan,29.91,37.25,1.33,10.48,220280000.0,7.51,nan,197480000.0,nan,2.25,278.0,85360000.0,2.91,343500000.0,nan,nan,22.25,81090000.0,nan,1.02,29290000.0,0.8,3.19,0.8,3.14,3.4,35.71
UMRX,Unum Therapeutics Inc.,Health Care,Major Pharmaceuticals,2018,1.86,58868000.0,nan,-1.61,nan,4.89,1.48,0.63,-0.19,0.0,-348.55,-30.49,-70.39,12040000.0,0.4,nan,-28550000.0,-40620000.0,-1.358,nan,55860000.0,1.82,6790000.0,17.07,2.41,1.3,-39460000.0,-23760000.0,nan,30120000.0,nan,nan,nan,nan,nan,0.0
UPLD,"Upland Software, Inc.",Technology,Computer Software: Prepackaged Software,2014,40.05,962331000.0,nan,15.51,0.81,5.23,4.12,6.33,26.31,-8.51,9.21,2.14,-9.7,183830000.0,8.82,nan,101300000.0,44210000.0,-0.75,nan,108360000.0,4.29,312310000.0,134.05,1.46,9.23,9000000.0,60350000.0,0.56,21490000.0,nan,nan,nan,nan,nan,0.0
UPWK,Upwork Inc.,Technology,EDP Services,2018,14.52,1602000000.0,nan,-160.67,nan,5.83,6.21,5.32,-177.89,-7.09,-4.86,-2.26,-9.89,274640000.0,3.09,nan,171900000.0,-8220000.000000001,-0.22,nan,129530000.0,1.17,47040000.0,18.26,1.77,2.33,-24480000.0,-34800000.0,nan,107160000.0,nan,nan,nan,nan,nan,0.0
UONEK,"Urban One, Inc. ",Consumer Services,Broadcasting,n/a,1.86,85773000.0,0.61,nan,nan,0.19,0.46,2.31,7.5,31.49,24.26,5.26,116.21,444290000.0,9.86,nan,313730000.0,137030000.0,3.032,-72.1,14610000.0,0.32,948260000.0,492.92,1.72,4.06,44600000.0,72250000.0,1.05,38700000.0,nan,nan,nan,nan,nan,0.0
URBN,"Urban Outfitters, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,1993,23.8,2293000000.0,9.63,9.18,0.98,0.58,1.68,0.83,7.37,6.54,8.45,7.84,18.31,3930000000.0,37.48,nan,1350000000.0,443940000.0,2.43,-35.0,333420000.0,3.4,1300000000.0,95.47,1.6,13.9,nan,nan,0.75,97970000.0,nan,nan,nan,nan,nan,0.0
URGN,UroGen Pharma Ltd.,Health Care,Major Pharmaceuticals,2017,31.32,711079000.0,nan,-7.75,nan,nan,3.15,nan,-6.45,0.0,nan,-28.26,-52.12,nan,0.02,nan,nan,-81140000.0,-4.89,nan,189160000.0,9.05,3010000.0,1.34,16.14,10.78,-52050000.0,-15700000.0,1.2,16210000.0,nan,nan,nan,nan,nan,0.0
ECOL,"US Ecology, Inc.",Public Utilities,Environmental Services,n/a,60.26,1323000000.0,26.46,23.03,5.21,2.22,3.54,2.81,13.62,8.5,12.65,5.27,14.13,595800000.0,27.12,nan,170090000.0,122680000.0,2.29,17.2,17690000.0,0.8,355810000.0,94.44,2.08,17.12,72350000.0,7760000.0,0.69,22070000.0,0.72,1.2,0.72,1.2,1.46,31.44
USAT,"USA Technologies, Inc.",Miscellaneous,Office Equipment/Supplies/Services,n/a,8.22,493807000.0,nan,205.75,nan,3.85,3.92,3.62,48.19,-8.83,1.62,0.93,-12.52,128240000.00000001,2.65,nan,26650000.0,9630000.0,-0.25,752.9,17110000.0,0.32,37370000.0,32.24,1.34,2.1,6210000.0,6210000.0,1.89,53670000.0,nan,nan,nan,nan,nan,0.0
USAK,"USA Truck, Inc.",Transportation,Trucking Freight/Courier Services,1992,7.88,74485000.0,7.17,6.68,0.2,0.14,0.86,0.48,5.06,1.87,3.57,3.97,13.14,541260000.0,64.72,nan,91030000.0,50910000.0,1.21,-100.0,nan,0.02,192730000.0,229.45,1.0,10.08,38590000.0,-7620000.0,1.45,8540000.0,nan,nan,nan,nan,nan,0.0
UTSI,UTStarcom Holdings Corp,Consumer Durables,Telecommunications Equipment,2000,2.93,103287000.0,36.25,72.5,-1.3,1.0,0.98,0.61,-561.75,2.9,-0.74,-0.24,2.92,103380000.0,2.91,nan,32270000.000000004,nan,0.08,nan,39970000.0,1.12,2110000.0,2.01,2.31,2.95,-25470000.0,-29610000.0,1.6,35620000.0,nan,nan,nan,nan,nan,0.0
UXIN,Uxin Limited,Miscellaneous,Business Services,2018,2.65,801400000.0,nan,7.58,nan,nan,2.03,nan,nan,-26.58,0.0,-21.69,-63.84,nan,nan,nan,2180000000.0,nan,-5.758,nan,nan,nan,nan,110.85,1.44,1.35,nan,nan,nan,293550000.0,nan,nan,nan,nan,nan,0.0
VCNX,"Vaccinex, Inc.",Health Care,Major Pharmaceuticals,2018,5.72,85311000.0,nan,-2.13,nan,166.95,nan,202.35,-3.15,0.0,nan,-348.65,nan,nan,0.05,nan,nan,-32780000.0,-3.01,nan,5280000.0,0.35,nan,nan,0.69,-2.3,-29200000.0,-18580000.0,nan,11480000.0,nan,nan,nan,nan,nan,0.0
VLRX,"Valeritas Holdings, Inc.",Health Care,Medical/Dental Instruments,n/a,1.85,13240000.0,nan,-0.27,nan,0.48,nan,1.09,-0.64,-187.83,-174.47,-57.42,nan,27740000.0,7.43,nan,12420000.0,-47190000.0,-14.554,nan,27260000.0,3.81,44510000.0,nan,2.58,-1.32,-41530000.0,-26880000.0,1.84,106180000.0,nan,nan,nan,nan,nan,0.0
VLY,Valley National Bancorp,Finance,Major Banks,n/a,10.3,3487000000.0,10.84,10.41,2.23,3.67,1.06,7.97,nan,35.41,46.34,1.07,9.92,950180000.0,2.87,nan,936380000.0,nan,0.97,5.0,595690000.0,1.79,4580000000.0,nan,nan,9.93,774980000.0,nan,1.45,331750000.0,0.44,4.33,0.44,4.21,4.2,45.36
VNDA,Vanda Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,2006,14.1,763406000.0,26.89,26.09,0.55,3.65,2.53,2.33,18.59,13.61,11.1,4.29,10.38,208950000.0,3.97,nan,172610000.0,26120000.0,0.52,150.0,280160000.0,5.26,15250000.0,5.14,5.05,5.57,54120000.0,44470000.0,0.09,52110000.0,nan,nan,nan,nan,nan,0.0
