Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
HELE,Helen of Troy Limited,Consumer Durables,Home Furnishings,n/a,156.08,3714000000.0,23.35,17.01,2.7,2.34,3.73,2.65,18.15,10.81,12.73,7.64,17.16,1590000000.0,61.71,nan,641110000.0,231650000.0,6.6,7.7,18380000.0,0.73,368820000.0,35.59,2.2,41.28,182450000.0,86490000.0,0.74,25110000.0,nan,nan,nan,nan,nan,0.0
HSDT,"Helius Medical Technologies, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,n/a,1.95,48300000.0,nan,nan,nan,28.87,3.75,20.51,-1.51,0.0,nan,-80.73,nan,1670000.0,0.07,nan,nan,-22700000.0,-0.341,nan,14310000.0,0.55,nan,5.55,3.4,0.49,-19710000.0,-37370000.0,-1.58,25900000.0,nan,nan,nan,nan,nan,0.0
HMTV,"Hemisphere Media Group, Inc.",Consumer Services,Television Services,n/a,11.76,461448000.0,nan,28.17,nan,2.93,2.06,3.8,8.33,-1.45,36.36,7.31,-0.97,157510000.0,4.03,nan,106610000.0,71950000.0,-0.06,nan,79480000.0,2.01,208560000.0,91.57,4.36,5.73,39900000.0,43460000.0,0.55,19680000.0,nan,nan,nan,nan,nan,0.0
HNNA,"Hennessy Advisors, Inc.",Finance,Investment Managers,n/a,9.85,75817000.0,6.47,4.76,nan,1.66,1.01,1.51,3.75,26.84,39.69,10.61,17.21,45750000.0,5.84,nan,30570000.0,18390000.0,1.56,-37.0,23760000.0,3.17,18460000.0,24.72,2.95,9.96,17090000.0,11040000.0,0.98,7920000.0,0.55,5.55,0.43,4.34,1.82,27.56
HSIC,"Henry Schein, Inc.",Health Care,Medical Specialities,1995,62.0,8888000000.0,19.35,16.37,3.67,0.66,3.19,0.85,10.03,3.57,6.81,7.66,16.63,13420000000.0,89.05,nan,3600000000.0,1140000000.0,3.15,-18.9,84920000.0,0.57,1470000000.0,39.41,1.7,19.13,624980000.0,1170000000.0,0.77,149070000.0,nan,nan,nan,nan,nan,0.0
HTBK,Heritage Commerce Corp,Finance,Major Banks,n/a,11.36,485192000.0,10.02,9.49,1.51,3.48,1.27,1.97,nan,35.23,49.67,1.58,13.37,139380000.0,3.24,nan,123800000.0,nan,1.13,nan,276010000.0,6.34,46890000.0,nan,nan,8.92,49510000.0,nan,1.13,43340000.0,0.48,4.12,0.46,4.07,2.82,40.35
HFWA,Heritage Financial Corporation,Finance,Banks,n/a,25.84,933730000.0,14.73,13.07,2.02,4.06,1.18,4.36,nan,28.14,39.07,1.27,9.0,229710000.0,6.24,nan,213480000.0,nan,1.74,34.8,125090000.0,3.4,162860000.0,nan,nan,21.64,89800000.0,nan,1.02,36900000.0,0.76,2.9,0.68,2.66,2.07,38.86
HCCI,"Heritage-Crystal Clean, Inc.",Basic Industries,Miscellaneous,2008,24.76,562371000.0,42.7,17.26,1.49,1.31,2.18,1.44,15.91,3.13,5.07,3.54,5.49,427510000.0,18.51,nan,87020000.0,38730000.0,0.57,17.6,52170000.0,2.25,99790000.0,38.51,1.82,11.16,42570000.0,7840000.0,1.07,23130000.0,nan,nan,nan,nan,nan,0.0
MLHR,"Herman Miller, Inc.",Consumer Durables,Office Equipment/Supplies/Services,n/a,41.83,2450000000.0,15.69,11.77,0.25,0.95,3.46,1.03,9.23,6.25,8.32,8.76,22.37,2570000000.0,43.5,nan,929900000.0,285800000.0,2.7,44.7,168000000.0,2.85,287200000.0,38.82,1.48,12.23,216400000.0,94400000.0,1.82,58810000.0,0.84,1.99,0.79,1.91,2.0,29.26
HRTX,"Heron Therapeutics, Inc.  ",Health Care,Major Pharmaceuticals,n/a,17.76,1440000000.0,nan,-11.79,-0.12,12.32,4.71,9.82,-5.58,-172.07,-177.32,-28.09,-54.57,116890000.0,1.49,nan,-88270000.0,-205510000.0,-2.56,nan,276000000.0,3.46,18050000.0,5.91,4.01,3.83,-141500000.0,-77170000.0,1.06,79820000.0,nan,nan,nan,nan,nan,0.0
HSKA,Heska Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1997,69.54,534336000.0,233.24,122.04,20.11,4.36,4.33,4.54,53.02,1.93,4.99,2.55,1.96,122680000.0,16.63,nan,56640000.0,10500000.0,0.29,nan,9990000.0,1.28,19250000.0,15.62,3.93,15.77,3430000.0,7730000.0,1.51,7800000.0,nan,nan,nan,nan,nan,0.0
HX,Hexindai Inc.,Finance,Finance: Consumer Services,2017,1.55,84975000.0,15.7,nan,nan,1.39,0.61,0.9,10.04,9.02,8.31,1.89,4.15,61330000.0,1.26,nan,61330000.0,5500000.0,0.1,-83.3,57370000.0,1.18,20000000.0,15.81,3.68,2.57,-1730000.0,2140000.0,nan,49200000.0,nan,nan,0.27,17.88,nan,270.0
HIBB,"Hibbett Sports, Inc.",Consumer Services,Other Specialty Stores,1996,16.25,278358000.0,10.54,6.78,0.65,0.25,0.82,0.42,5.62,2.43,4.84,5.3,8.08,1120000000.0,61.29,nan,330650000.0,82970000.0,1.49,nan,97790000.0,5.46,268220000.00000003,78.9,1.62,18.99,nan,nan,0.31,17880000.0,nan,nan,nan,nan,nan,0.0
HPJ,Highpower International Inc,Miscellaneous,Industrial Machinery/Components,n/a,4.5,70762000.0,4.23,nan,nan,0.23,0.85,0.47,5.23,5.29,6.93,5.18,22.02,313150000.0,20.12,nan,56880000.0,28260000.0,1.06,72.7,18090000.0,1.15,95210000.0,115.83,1.0,5.28,28590000.0,13090000.0,1.88,15570000.0,nan,nan,nan,nan,nan,0.0
HIMX,"Himax Technologies, Inc.",Technology,Semiconductors,2006,1.89,375276000.0,nan,72.67,-1.47,0.53,0.86,0.61,22.27,0.26,-0.36,-0.19,-0.21,712040000.0,4.13,nan,168910000.0,19560000.0,0.001,nan,122350000.0,0.71,241020000.0,55.0,1.62,2.54,-35230000.0,-87400000.0,0.86,172100000.0,nan,nan,nan,nan,2.86,nan
HSGX,Histogenics Corporation,Health Care,Industrial Specialties,2014,0.27,22835000.0,nan,nan,nan,nan,nan,nan,-1.01,0.0,0.0,-136.46,nan,nan,nan,nan,nan,-19790000.0,-0.357,nan,2790000.0,0.03,nan,nan,4.05,-0.09,-25400000.0,-21000000.0,4.03,nan,nan,nan,nan,nan,nan,0.0
HMNF,"HMN Financial, Inc.",Finance,Savings Institutions,n/a,21.75,105140000.0,10.87,nan,nan,2.73,1.14,2.2,nan,24.8,33.66,1.32,11.19,38490000.0,8.48,nan,36510000.0,nan,2.02,65.7,16360000.0,3.55,4240000.0,nan,nan,19.25,13480000.0,nan,0.16,4840000.0,nan,nan,nan,nan,nan,0.0
HMSY,HMS Holdings Corp,Miscellaneous,Business Services,1992,36.6,3211000000.0,31.83,27.1,1.54,5.13,3.98,5.09,20.73,16.08,17.94,6.59,14.22,626210000.0,7.34,nan,229660000.0,153750000.0,1.14,nan,268680000.0,3.08,264200000.0,33.11,6.72,9.14,150890000.0,85310000.0,1.29,87100000.0,nan,nan,nan,nan,nan,0.0
HOLI,"Hollysys Automation Technologies, Ltd.",Energy,Industrial Machinery/Components,n/a,14.86,894270000.0,7.23,5.9,0.41,1.57,0.95,0.76,3.02,21.96,23.71,6.71,14.03,570340000.0,9.43,nan,211170000.0,143440000.0,2.05,-8.9,477650000.0,7.92,23200000.0,2.45,3.27,15.67,100520000.0,40770000.0,1.48,60340000.0,0.18,1.15,0.18,1.23,nan,8.78
HOLX,"Hologic, Inc.",Health Care,Medical Electronics,1990,48.95,13004000000.0,nan,18.43,2.55,3.92,5.86,4.71,15.16,-0.89,17.08,5.2,-1.27,3310000000.0,12.26,nan,2020000000.0,1030000000.0,-0.11,-16.8,428200000.0,1.6,3080000000.0,138.73,1.57,8.3,634200000.0,568230000.0,0.93,267310000.0,nan,nan,nan,nan,nan,0.0
HBCP,"Home Bancorp, Inc.",Finance,Banks,n/a,37.67,339800000.0,11.22,11.83,nan,3.43,1.12,3.42,nan,31.14,40.44,1.41,10.23,98970000.0,10.85,nan,101510000.0,nan,3.32,-15.4,72020000.0,7.66,60150000.0,nan,nan,33.2,52960000.0,nan,0.6,9470000.0,0.84,2.34,0.8,2.14,nan,24.1
HOMB,"Home BancShares, Inc.",Finance,Major Banks,2006,17.45,2843000000.0,10.06,9.72,2.06,4.3,1.2,5.85,nan,44.57,59.54,1.95,12.45,661420000.0,3.86,nan,659520000.0,nan,1.72,-5.1,558380000.0,3.33,1460000000.0,nan,nan,14.46,261990000.0,nan,1.47,167470000.0,0.52,2.93,0.49,2.85,1.66,28.49
HTBI,"HomeTrust Bancshares, Inc.",Finance,Savings Institutions,2012,25.14,438168000.0,17.17,12.79,1.79,3.53,1.1,8.03,nan,21.88,31.2,0.8,6.64,124070000.0,7.01,nan,124070000.0,nan,1.46,11.2,123050000.0,7.1,681880000.0,nan,nan,22.89,nan,nan,0.41,18240000.0,0.24,0.96,0.18,0.72,nan,12.33
FIXX,"Homology Medicines, Inc.",Health Care,Major Pharmaceuticals,2018,19.23,848108000.0,nan,-8.46,0.85,465.48,2.97,295.21,-6.2,0.0,nan,-18.51,-33.11,1820000.0,0.05,nan,-44260000.0,-86800000.0,-2.18,nan,295800000.0,6.74,nan,nan,19.29,6.49,-61310000.0,-77390000.0,nan,43970000.0,nan,nan,nan,nan,nan,0.0
HOFT,Hooker Furniture Corporation,Consumer Durables,Home Furnishings,n/a,18.14,209927000.0,6.17,5.56,0.44,0.31,0.81,0.38,4.99,5.13,6.81,7.72,13.88,676130000.0,57.47,nan,147490000.0,52170000.0,2.94,-72.2,28250000.0,2.39,78020000.0,29.48,3.73,22.43,1370000.0,-5620000.0,0.5,11790000.0,0.6,3.37,0.58,3.26,1.65,19.73
HOPE,"Hope Bancorp, Inc.",Finance,Major Banks,n/a,13.22,1632000000.0,9.56,10.05,1.24,3.16,0.84,4.09,nan,34.14,49.72,1.17,9.04,516340000.00000006,4.04,nan,533210000.00000006,nan,1.38,-10.2,649490000.0,5.13,1060000000.0,nan,nan,15.75,203820000.0,nan,1.73,126660000.0,0.56,4.18,0.56,4.25,2.92,40.88
HBNC,"Horizon Bancorp, Inc.",Finance,Major Banks,n/a,16.08,717017000.0,12.07,9.6,nan,4.06,1.15,6.46,nan,30.36,39.98,1.17,9.78,176760000.0,4.4,nan,165860000.0,nan,1.33,17.9,103240000.0,2.29,511950000.0,nan,nan,13.9,161470000.0,nan,1.07,38390000.0,0.48,2.95,0.42,2.63,2.04,31.58
HZNP,Horizon Pharma plc,Health Care,Major Pharmaceuticals,2011,26.94,4980000000.0,76.27,13.25,0.93,3.89,3.28,4.44,47.32,4.78,8.85,1.84,5.14,1280000000.0,7.4,nan,802570000.0,120240000.0,0.35,nan,866000000.0,4.64,1400000000.0,92.34,2.2,8.17,341000000.0,289240000.0,0.97,164980000.0,nan,nan,nan,nan,nan,0.0
HRZN,Horizon Technology Finance Corporation,n/a,n/a,2010,11.85,161448000.0,9.56,9.38,1.85,4.56,1.03,7.85,nan,42.51,65.68,5.45,10.34,35380000.0,2.93,nan,31090000.0,nan,1.25,54.9,7560000.0,0.56,125490000.0,79.86,1.89,11.6,-33140000.0,10720000.0,0.4,11520000.0,1.2,10.17,1.2,10.14,11.18,96.0
HPT,Hospitality Properties Trust,Consumer Services,Real Estate Investment Trusts,n/a,24.32,3958000000.0,16.68,22.42,2.36,1.73,1.53,3.55,10.4,10.61,16.53,3.29,8.96,2290000000.0,13.94,nan,902180000.0,780850000.0,1.48,-91.0,15690000.0,0.09,4170000000.0,156.8,0.6,16.16,573470000.0,586330000.0,1.09,164440000.0,2.16,8.95,2.14,8.86,7.34,143.92
TWNK,"Hostess Brands, Inc.",Consumer Non-Durables,Packaged Foods,2015,14.18,1855000000.0,28.27,20.23,1.55,2.09,1.18,2.89,14.42,5.89,15.57,2.86,4.58,889600000.0,8.78,nan,277410000.0,178480000.0,0.51,-40.5,189280000.0,1.73,985420000.0,62.75,2.22,12.13,136540000.0,73990000.0,0.51,101300000.0,nan,nan,nan,nan,nan,0.0
HMHC,Houghton Mifflin Harcourt Company,Consumer Services,Books,2013,5.82,671168000.0,nan,-8.89,-1.06,0.5,1.12,1.26,81.07,-9.46,-7.69,-2.52,-23.81,1350000000.0,10.9,nan,631690000.0,20960000.0,-1.03,nan,15110000.0,0.12,974920000.0,158.88,1.26,4.94,12800000.0,-14830000.0,1.0,124110000.0,nan,nan,nan,nan,nan,0.0
HWCC,Houston Wire & Cable Company,Consumer Non-Durables,Telecommunications Equipment,2006,4.4723,67115000.0,9.38,nan,nan,0.19,0.71,0.46,10.47,2.3,3.78,3.88,7.95,348580000.0,21.19,nan,85210000.0,15370000.0,0.48,-37.0,nan,nan,85650000.0,81.3,4.41,6.33,8850000.0,8780000.0,1.57,16610000.0,nan,nan,0.0,0.0,nan,0.0
HBMD,"Howard Bancorp, Inc.",Finance,Major Banks,n/a,14.65,279727000.0,26.7,13.96,nan,3.37,0.92,5.08,nan,12.62,22.8,0.47,3.53,82950000.0,4.35,nan,78390000.0,nan,0.55,nan,125280000.0,6.57,264230000.00000003,nan,nan,15.92,37730000.0,nan,0.66,19060000.0,nan,nan,nan,nan,nan,0.0
HTGM,"HTG Molecular Diagnostics, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,2015,0.8459,24412000.0,nan,-1.98,nan,1.14,2.09,0.66,-0.91,-79.96,-78.82,-25.1,-88.16,21430000.0,0.75,nan,3990000.0,-15600000.0,-0.6,nan,21570000.0,0.75,11490000.0,98.42,3.49,0.41,-14930000.0,-7920000.0,2.15,28720000.0,nan,nan,nan,nan,nan,0.0
HUBG,"Hub Group, Inc.",Transportation,Oil Refining/Marketing,1996,43.14,1398000000.0,6.58,12.36,0.96,0.37,1.42,0.44,6.35,5.69,4.16,5.4,12.21,3810000000.0,113.66,nan,445600000.0,260839999.99999997,6.44,32.5,149860000.0,4.4,338000000.0,32.73,1.23,29.91,248480000.0,145390000.0,1.45,33420000.0,nan,nan,nan,nan,nan,0.0
HBAN,Huntington Bancshares Incorporated,Finance,Major Banks,n/a,13.02,13544000000.0,10.36,9.67,1.67,3.06,1.29,5.81,nan,32.43,41.52,1.34,12.39,4420000000.0,4.18,nan,4260000000.0,nan,1.26,2.5,2360000000.0,2.27,13480000000.0,nan,nan,10.08,1980000000.0,nan,1.49,1040000000.0,0.6,4.53,0.56,4.35,2.63,44.44
HBP,"Huttig Building Products, Inc.",Consumer Services,RETAIL: Building Materials,n/a,2.22,53772000.0,nan,nan,nan,0.06,1.14,0.3,60.39,-2.35,-0.16,-0.24,-32.96,834100000.0,33.1,nan,166500000.0,4200000.0,-0.779,nan,1100000.0,0.04,195000000.0,393.94,2.58,1.87,23200000.0,21490000.0,2.29,26070000.0,nan,nan,nan,nan,nan,0.0
HYGS,Hydrogenics Corporation,Basic Industries,Major Chemicals,n/a,15.0,285348000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HYRE,HyreCar Inc.,Consumer Services,Rental/Leasing Companies,2018,2.87,49730000.0,nan,-76.0,nan,3.8,10.07,3.12,-4.99,-62.44,-62.76,-56.9,-123.03,13100000.0,1.1,nan,4640000.0,-8189999.999999999,-0.688,nan,5090000.0,0.31,nan,nan,2.54,0.3,-7190000.0,-4650000.0,nan,16360000.0,nan,nan,nan,nan,nan,0.0
IDSY,"I.D. Systems, Inc.",Consumer Durables,Telecommunications Equipment,1999,5.47,93773000.0,nan,13.1,1.51,nan,3.52,1.65,-24.08,-15.49,-8.87,-5.05,-28.51,54760000.0,3.12,nan,25800000.0,-3760000.0,-0.48,nan,8100000.0,0.45,2170000.0,7.8,1.56,1.56,nan,3050000.0,nan,18450000.0,nan,nan,nan,nan,nan,nan
IIIV,"i3 Verticals, Inc.",Miscellaneous,Business Services,2018,21.9,580019000.0,nan,22.51,1.38,1.65,3.95,1.49,20.83,-0.36,3.41,2.94,2.73,351800000.0,38.47,nan,68650000.0,25150000.0,-0.15,nan,1510000.0,0.1,137640000.0,98.05,0.71,5.48,19720000.0,19660000.0,nan,9190000.0,nan,nan,nan,nan,nan,0.0
IBKC,IBERIABANK Corporation,Finance,Major Banks,n/a,68.98,3570000000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ICAD,icad inc.,Health Care,Medical/Dental Instruments,n/a,6.12,122100000.0,nan,-20.48,-0.98,4.48,11.22,4.16,-19.35,-43.88,-23.98,-11.91,-110.27,27250000.0,1.6,nan,19830000.0,-5860000.0,-0.7,nan,19570000.0,1.02,17430000.0,159.91,2.0,0.57,-4810000.0,-1800000.0,0.78,16770000.0,nan,nan,nan,nan,nan,0.0
IEP,Icahn Enterprises L.P.,Capital Goods,Auto Parts:O.E.M.,n/a,68.21,13661000000.0,nan,38.73,nan,nan,2.1,2.56,-34.35,8.17,-12.18,-2.61,-14.5,9350000000.0,49.46,nan,2230000000.0,-697000000.0,4.04,nan,4010000000.0,19.89,9340000000.0,81.63,3.1,32.24,-420000000.0,329620000.0,nan,201550000.0,nan,nan,nan,nan,nan,nan
ICFI,"ICF International, Inc.",Consumer Services,Professional Services,2006,81.87,1481000000.0,23.64,17.25,1.98,1.04,2.25,1.42,15.58,4.6,7.11,4.95,10.03,1420000000.0,75.33,nan,480460000.0,129600000.0,3.38,7.3,6300000.0,0.34,434720000.0,65.21,1.66,35.54,48450000.0,37730000.0,0.43,18860000.0,0.56,0.66,0.56,0.69,nan,16.57
ICHR,Ichor Holdings,Technology,Semiconductors,2016,21.75,492899000.0,34.1,nan,nan,0.83,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.7,nan,nan,nan,nan,nan,nan,0.0
ICLR,ICON plc,Health Care,Biotechnology: Commercial Physical & Biological Resarch,1998,156.74,8404999999.999999,24.02,20.24,2.03,3.11,5.62,3.11,17.85,13.05,15.08,10.42,25.52,2700000000.0,50.02,nan,777560000.0,470420000.0,6.47,27.8,431280000.0,7.97,458000000.0,29.96,2.07,27.66,306340000.0,175000000.0,0.6,53980000.0,nan,nan,nan,nan,nan,0.0
ICON,"Iconix Brand Group, Inc.",Consumer Non-Durables,Shoe Manufacturing,n/a,1.92,20373000.0,nan,nan,nan,0.13,nan,4.25,8.86,-18.61,46.73,6.82,nan,159260000.0,19.15,nan,187690000.0,76450000.0,-6.106,nan,52430000.0,4.51,651750000.0,nan,1.08,-12.64,26690000.0,48860000.0,3.44,57210000.0,nan,nan,nan,nan,nan,0.0
ICUI,"ICU Medical, Inc.",Health Care,Medical/Dental Instruments,1992,155.04,3168000000.0,71.96,17.95,1.23,2.42,2.43,2.34,13.18,3.56,11.89,6.19,3.63,1310000000.0,63.85,nan,570030000.0,232560000.0,2.16,-26.5,314880000.0,15.24,37480000.0,2.84,3.58,63.78,103520000.0,108180000.0,0.85,20610000.0,nan,nan,nan,nan,nan,0.0
IPWR,Ideal Power Inc.,Energy,Industrial Machinery/Components,2013,3.8,5830000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
INVE,"Identiv, Inc.",Technology,Computer peripheral equipment,n/a,4.88,78120000.0,nan,30.0,nan,0.94,2.26,1.07,15.35,-0.07,3.19,2.35,-0.17,83080000.0,5.06,nan,33330000.0,5800000.0,-0.086,nan,11120000.0,0.66,18930000.0,53.26,1.33,2.13,nan,3890000.0,2.52,16520000.0,nan,nan,nan,nan,nan,0.0
IDRA,"Idera Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,2.45,77296000.0,nan,-1.68,nan,45.68,1.57,9.22,-0.33,0.0,nan,-38.85,-69.13,1690000.0,0.06,nan,-25370000.0,-47640000.0,-1.661,nan,52370000.0,1.82,nan,0.4,8.19,1.66,-46590000.0,-30510000.0,2.82,195640000.0,nan,nan,nan,nan,nan,0.0
IDXX,"IDEXX Laboratories, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1991,288.21,24871000000.0,62.3,52.05,3.05,10.86,145.25,11.15,41.4,17.78,23.25,20.52,623.26,2290000000.0,26.52,nan,1240000000.0,617200000.0,4.64,15.7,110840000.0,1.29,1040000000.0,604.15,1.15,1.99,417840000.0,257800000.0,1.26,86090000.0,nan,nan,nan,nan,nan,0.0
INFO,IHS Markit Ltd.,Technology,"Computer Software: Programming, Data Processing",1996,66.04,26662000000.0,60.99,23.0,2.5,6.27,3.18,7.42,21.84,10.49,20.65,3.6,5.47,4250000000.0,10.72,nan,2520000000.0,1440000000.0,1.09,30.6,109500000.0,0.27,5260000000.0,62.57,0.66,20.91,1320000000.0,1950000000.0,0.73,401050000.0,nan,nan,nan,nan,nan,0.0
IIVI,II-VI Incorporated,Capital Goods,Electronic Components,1987,37.5,2387000000.0,23.02,10.43,0.61,1.75,2.11,1.94,10.17,7.89,12.28,5.63,9.97,1360000000.0,21.43,nan,521350000.0,259630000.0,1.63,3.2,204870000.0,3.22,491360000.0,43.36,3.01,17.79,178480000.0,19290000.0,1.82,63610000.0,nan,nan,nan,nan,nan,0.0
ILMN,"Illumina, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,2000,274.0,39941000000.0,43.14,38.93,3.05,11.73,9.28,11.36,37.25,27.55,24.91,8.27,22.83,3400000000.0,23.16,nan,2330000000.0,1040000000.0,6.3,41.6,3170000000.0,21.58,1860000000.0,42.98,6.79,29.27,933000000.0,512380000.0,1.29,147000000.0,nan,nan,nan,nan,nan,0.0
ISNS,"Image Sensing Systems, Inc.",Capital Goods,Industrial Machinery/Components,1995,4.59,23829000.0,10.62,nan,nan,1.56,2.11,1.44,8.22,15.23,16.12,12.29,22.19,15260000.0,2.92,nan,11780000.0,2680000.0,0.439,26.6,4230000.0,0.8,nan,2.65,5.18,2.2,1910000.0,nan,0.81,5300000.0,nan,nan,nan,nan,nan,0.0
IMMR,Immersion Corporation,Technology,Computer peripheral equipment,1999,8.05,250621000.0,nan,27.28,-1.71,7.53,2.99,4.89,-5.71,-82.38,-88.22,-12.83,-29.53,33280000.0,1.07,nan,101030000.0,-28540000.0,-0.89,nan,101610000.0,3.21,4380000.0,5.23,5.73,2.64,-35950000.0,-12320000.0,1.31,31550000.0,nan,nan,nan,nan,nan,0.0
IMGN,"ImmunoGen, Inc.",Health Care,Major Pharmaceuticals,1989,2.71,379638000.0,nan,-4.75,nan,7.83,nan,4.04,-1.37,0.0,-304.28,-27.57,nan,48470000.0,0.33,nan,-121010000.0,-142690000.0,-1.19,nan,239820000.0,1.6,28170000.0,nan,3.48,-0.46,-101950000.0,-75800000.0,2.39,149530000.0,nan,nan,nan,nan,nan,0.0
IMMU,"Immunomedics, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,n/a,12.75,2586000000.0,nan,-9.04,nan,nan,22.38,nan,-5.88,0.0,nan,nan,nan,nan,-0.0,nan,-187770000.0,-340500000.0,-1.63,nan,432650000.0,2.25,17490000.0,15.27,9.93,0.6,-258850000.00000003,nan,1.6,191980000.0,nan,nan,nan,nan,nan,0.0
IMMP,Immutep Limited,Health Care,Major Pharmaceuticals,n/a,1.51,51074000.0,nan,nan,nan,nan,1.79,nan,nan,0.0,0.0,-27.42,-63.35,nan,nan,nan,-10950000.0,nan,-0.4,nan,nan,nan,nan,31.34,4.44,0.8,nan,nan,1.5,34120000.0,nan,nan,nan,nan,nan,0.0
PI,"Impinj, Inc.",Capital Goods,Industrial Machinery/Components,2016,35.4,786675000.0,nan,451.88,nan,5.61,8.14,5.34,-38.94,-17.31,-17.07,-9.69,-24.24,140280000.0,6.51,nan,58280000.0,-19250000.0,-1.13,nan,59800000.0,2.75,47700000.0,49.36,5.95,4.44,6380000.0,8930000.0,2.77,21760000.0,nan,nan,nan,nan,nan,0.0
INCY,Incyte Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch,n/a,81.0,16694000000.0,54.62,25.62,0.73,8.32,7.42,7.78,42.72,15.25,15.49,7.27,15.37,2009999999.9999998,9.39,nan,589800000.0,365080000.0,1.42,101.0,1700000000.0,7.89,74410000.0,3.31,5.61,10.46,591610000.0,325030000.0,0.9,215070000.0,nan,nan,nan,nan,nan,0.0
INDB,Independent Bank Corp.,Finance,Major Banks,n/a,67.28,2244000000.0,15.22,11.57,1.67,5.16,1.4,6.39,nan,29.61,48.03,1.29,9.86,435040000.0,14.77,nan,380670000.0,nan,4.37,-1.6,150170000.0,4.37,606490000.0,nan,nan,47.67,59330000.0,nan,1.27,28140000.0,1.76,2.6,1.64,2.47,2.03,37.44
IBCP,Independent Bank Corporation,Finance,Major Banks,n/a,19.19,431057000.0,10.92,9.26,1.31,2.69,1.3,2.91,nan,26.21,33.01,1.26,12.57,160160000.0,6.76,nan,156590000.0,nan,1.75,21.7,61870000.0,2.75,91480000.0,nan,nan,14.7,45560000.0,nan,0.64,23470000.0,0.72,3.68,0.66,3.46,1.96,37.71
IBTX,"Independent Bank Group, Inc",Finance,Major Banks,2013,48.76,2063000000.0000002,11.57,9.14,0.95,4.41,0.93,5.05,nan,33.48,52.19,1.27,8.27,467530000.0,12.63,nan,358620000.0,nan,4.22,67.8,591080000.0,13.76,851820000.0,nan,nan,52.37,160060000.0,nan,1.61,nan,1.0,2.04,0.78,1.62,0.79,18.22
ILPT,Industrial Logistics Properties Trust,Consumer Services,Real Estate Investment Trusts,2018,21.65,1425000000.0,21.47,12.59,-1.55,7.56,1.4,14.68,20.54,35.17,50.64,3.07,6.47,188580000.0,2.9,nan,143190000.0,134740000.0,1.02,-30.0,15350000.0,0.24,1360000000.0,133.64,4.06,15.61,115490000.0,88230000.0,nan,65090000.0,1.32,6.17,1.32,6.14,nan,129.41
IDSA,"Industrial Services of America, Inc.",Consumer Durables,Industrial Specialties,n/a,1.15,9337000.0,nan,nan,nan,0.16,1.0,0.41,-843.82,-5.23,-3.5,-4.82,-28.56,58360000.0,7.2,nan,4059999.9999999995,nan,-0.376,nan,nan,0.1,15090000.0,163.2,1.35,1.14,1400000.0,1780000.0,2.26,8109999.999999999,nan,nan,nan,nan,nan,0.0
INFN,Infinera Corporation,Public Utilities,Telecommunications Equipment,2007,5.26,864770000.0,nan,-259.0,-0.38,0.77,1.8,1.08,-9.55,-35.79,-22.68,-12.95,-69.65,1120000000.0,6.56,nan,347260000.0,-127100000.0,-2.35,nan,110530000.0,0.62,367800000.0,71.41,1.54,2.87,-211930000.0,-29720000.0,0.81,179400000.0,nan,nan,nan,nan,nan,0.0
